1540973114 29 16 10 8 16 11
1540973605 29 16 10 8 17 11
1541369330 29 16 10 9 17 11
1541369470 29 16 11 9 17 11
1541426375 29 16 11 9 18 11
1541426965 29 16 11 9 19 11
1541429614 29 16 11 10 19 11
1541429913 29 16 12 10 19 11
1541481067 30 16 12 10 19 11
1541483185 31 16 12 10 19 11
1541483462 32 16 12 10 19 11
1541577177 32 16 13 10 19 11
1541578505 32 16 13 11 19 11
1541578826 32 16 14 11 19 11
1541703193 32 16 14 12 19 11
1541703671 32 16 15 12 19 11
1542193099 32 17 15 12 19 11
1542193111 32 18 15 12 19 11
1542194354 33 18 15 12 19 11
1542203006 34 18 15 12 19 11
1542277715 34 18 15 13 19 11
1542278278 34 18 16 13 19 11
1542294578 35 18 16 13 19 11
1542295847 36 18 16 13 19 11
1542296345 36 18 17 13 19 11
1542296843 37 18 17 13 19 11
1542296949 38 18 17 13 19 11
1542297035 39 18 17 13 19 11
1542317714 40 18 17 13 19 11
1542332675 40 18 17 14 19 11
1542333255 40 18 18 14 19 11
1542361981 40 18 19 14 19 11
1542362064 40 18 20 14 19 11
1542380554 41 18 20 14 19 11
1542386290 41 18 20 15 19 11
1542387612 41 18 21 15 19 11
1542455690 42 18 21 15 19 11
1542457135 43 18 21 15 19 11
1542457291 43 19 21 15 19 11
1542457600 43 19 22 15 19 11
1542458646 43 20 22 15 19 11
1542463240 43 20 22 16 19 11
1542464282 43 20 23 16 19 11
1542572756 43 20 24 16 19 11
1542572886 43 20 25 16 19 11
1542625979 44 20 25 16 19 11
1542626081 45 20 25 16 19 11
1542626383 46 20 25 16 19 11
1542628269 47 20 25 16 19 11
1542628839 48 20 25 16 19 11
1542628997 49 20 25 16 19 11
1542666438 49 20 25 17 19 11
1542667073 49 20 26 17 19 11
1542707304 50 20 26 17 19 11
1542708278 50 20 27 17 19 11
1542713525 51 20 27 17 19 11
1542713639 51 21 27 17 19 11
1542713787 52 21 27 17 19 11
1542743443 53 21 27 17 19 11
1542743498 53 22 27 17 19 11
1542749738 53 23 27 17 19 11
1542750389 54 23 27 17 19 11
1542806242 55 23 27 17 19 11
1542806693 56 23 27 17 19 11
1542807862 57 23 27 17 19 11
1542808899 57 24 27 17 19 11
1542861962 57 25 27 17 19 11
1542862004 57 26 27 17 19 11
1542862249 57 27 27 17 19 11
1542884416 57 27 27 18 19 11
1542885089 57 27 28 18 19 11
1542908602 58 27 28 18 19 11
1542908655 58 28 28 18 19 11
1542911065 59 28 28 18 19 11
1542912399 59 29 28 18 19 11
1542973080 60 29 28 18 19 11
1542973534 60 30 28 18 19 11
1543168987 60 30 28 19 19 11
1543169344 60 30 29 19 19 11
1543311587 60 30 29 20 19 11
1543312490 60 30 30 20 19 11
1543313250 60 30 30 20 20 11
1543314866 60 30 30 20 21 11
1543314880 60 30 30 20 22 11
1543323116 60 30 31 20 22 11
1543390893 60 30 31 21 22 11
1543391104 60 30 32 21 22 11
1543397740 60 30 32 22 22 11
1543397986 60 30 33 22 22 11
1543929857 61 30 33 22 22 11
1543930640 62 30 33 22 22 11
1543930710 63 30 33 22 22 11
1543930814 63 31 33 22 22 11
1543930821 63 32 33 22 22 11
1543933275 64 32 33 22 22 11
1543935739 65 32 33 22 22 11
1543936452 66 32 33 22 22 11
1543937228 66 33 33 22 22 11
1543937249 66 34 33 22 22 11
1543942547 67 34 33 22 22 11
1544002633 68 34 33 22 22 11
1544003204 68 35 33 22 22 11
1544003221 68 36 33 22 22 11
1544015568 69 36 33 22 22 11
1544017219 69 37 33 22 22 11
1544050414 70 37 33 22 22 11
1544117355 70 37 33 23 22 11
1544118056 70 37 34 23 22 11
1544189910 70 37 34 24 22 11
1544190230 70 37 35 24 22 11
1544467345 70 37 35 25 22 11
1544467884 70 37 36 25 22 11
1544518370 70 37 36 26 22 11
1544518931 70 37 37 26 22 11
1544540242 70 38 37 26 22 11
1544540585 71 38 37 26 22 11
1544571114 72 38 37 26 22 11
1544574311 72 39 37 26 22 11
1544574393 74 40 37 26 22 11
1544575817 74 41 37 26 22 11
1544576834 74 41 37 27 22 11
1544577921 74 41 38 27 22 11
1545053162 74 41 38 28 22 11
1545053852 74 41 39 28 22 11
1545641456 74 41 39 29 22 11
1545641701 74 41 40 29 22 11
1547191598 75 41 40 29 22 11
1547191660 76 41 40 29 22 11
1547191992 76 42 40 29 22 11
1547643653 77 42 40 29 22 11
1547643714 77 43 40 29 22 11
1547644048 78 43 40 29 22 11
1547644103 78 44 40 29 22 11
1547650934 79 44 40 29 22 11
1547654045 79 45 40 29 22 11
1547721589 80 45 40 29 22 11
1547726188 80 46 40 29 22 11
1547735334 81 46 40 29 22 11
1547735882 82 46 40 29 22 11
1547741213 82 47 40 29 22 11
1547741223 82 48 40 29 22 11
1547798307 83 48 40 29 22 11
1547798359 83 49 40 29 22 11
1548156379 84 49 40 29 22 11
1548178223 84 50 40 29 22 11
1548184059 84 50 40 30 22 11
1548184536 84 50 41 30 22 11
