1519390182 1 0 0
1519390433 2 0 0
1519392342 3 0 0
1519392969 4 0 0
1519405704 5 0 0
1519414606 6 0 0
1519499829 7 0 0
1519499850 7 1 0
1519500005 8 1 0
1519500492 9 1 0
1519500929 10 1 0
1519545284 11 1 0
1519554154 12 1 0
1519556275 13 1 0
1519562341 14 1 0
1519571056 15 1 0
1519571083 16 1 0
1519573933 17 1 0
1519632453 18 1 0
1519633053 19 1 0
1519633169 21 1 0
1519635192 22 1 0
1519644169 23 1 0
1519664102 24 1 0
1519670324 25 1 0
1519670348 26 1 0
1519671247 27 1 0
1519673223 28 1 0
1519673269 29 1 0
1519673840 30 1 0
1519721080 31 1 0
1519731209 32 1 0
1519743593 33 1 0
1519744736 34 1 0
1519746114 35 1 0
1519761017 36 1 0
1519814554 37 1 0
1519823556 38 1 0
1519824059 39 1 0
1519833969 39 2 0
1519837418 40 2 0
1519888415 41 2 0
1519889092 42 2 0
1519889112 43 3 0
1519975846 44 3 0
1519976635 45 3 0
1519976834 46 3 0
1519978933 47 3 0
1519982234 48 3 0
1519984755 49 3 0
1520085173 50 3 0
1520085592 52 3 0
1520175103 53 3 0
1520176695 54 3 0
1520251876 55 3 0
1520255204 56 3 0
1520255783 57 3 0
1520494901 58 3 0
1520499205 59 3 0
1520499454 60 3 0
1520500993 61 3 0
1520955721 62 3 0
1521043652 63 3 0
1521127194 64 3 0
1521127444 65 3 0
1521129759 66 3 0
1521130068 67 3 0
1521130499 68 3 0
1521196507 69 3 0
1521632418 70 3 0
1521709382 71 3 0
1521709920 72 3 0
1521712040 73 3 0
1521712985 74 3 0
1521713469 75 3 0
1522011217 76 3 0
1522011293 77 3 0
1522053685 78 3 0
1522053698 79 3 0
1522353227 80 3 0
1523366299 83 3 0
1523366918 84 3 0
1523370426 85 3 0
1523873158 86 3 0
1523877332 87 3 0
1524214629 88 3 0
1524215334 89 3 0
1524216050 89 3 1
1524922635 90 3 1
1531407966 91 3 1
1531407993 92 3 1
1531411355 94 3 1
1531775577 95 3 1
1531891146 96 3 1
1532700048 97 3 1
