1531151483 1 0 0
1531151948 1 66 0
1531152340 1 66 0
1531340479 1 327 0
1531340798 1 327 0
1531513368 1 370 0
1531751082 1 371 0
1531751191 1 371 0
1531755741 1 383 0
1531755871 1 383 0
1531865471 1 402 0
1531865574 1 402 0
1532121573 1 438 0
1532121685 1 438 0
1532457006 1 438 27
1532457023 1 438 157
1532457109 1 438 198
1532458501 1 438 198
1534794176 1 498 198
1534794333 1 498 198
1534833797 1 534 198
1534833848 1 534 198
1534873400 1 610 198
1534873444 1 610 198
