1527083553 0 1 0 0 0 0 0 0 0
1527083760 1 1 0 0 0 0 0 0 0
1527178719 1 1 1 0 0 0 0 0 0
1527190925 2 1 1 0 0 0 0 0 0
1527190979 3 1 1 0 0 0 0 0 0
1527191994 4 1 3 0 0 0 0 0 0
1527194873 5 1 3 0 0 0 0 0 0
1527504540 5 1 4 0 0 0 0 0 0
1527504622 5 1 4 0 1 0 0 0 0
1527513741 6 1 4 0 1 0 0 0 0
1527514818 6 1 4 0 2 0 0 0 0
1528831121 7 1 4 0 2 0 0 0 0
1528831165 8 1 4 0 2 0 0 0 0
1528831240 8 1 4 0 3 0 0 0 0
1528831522 8 2 4 0 3 0 0 0 0
1528832125 9 2 4 0 3 0 0 0 0
1528837359 10 2 4 0 3 0 0 0 0
1528837828 10 2 4 0 4 0 0 0 0
1528978712 11 2 4 0 4 0 0 0 0
1529102077 12 2 4 0 4 0 0 0 0
1529289734 12 2 4 0 4 0 0 1 0
1529318720 12 2 4 0 5 0 0 2 0
1529345434 12 2 4 0 6 0 0 2 0
1529349630 13 2 4 0 7 0 0 2 0
1529438107 14 2 4 0 7 0 0 2 0
1529439927 14 2 4 0 8 0 0 2 0
1529440228 14 2 4 0 9 0 0 2 0
1529508585 15 2 4 0 9 0 0 2 0
1529529679 16 2 4 0 9 0 0 2 0
1529615722 16 2 4 0 10 0 0 2 0
1529653681 16 2 5 0 10 0 0 2 0
1529654119 16 2 6 0 11 0 0 2 0
1529667393 16 2 7 0 11 0 0 2 0
1529667639 16 2 8 0 11 0 0 2 0
1529668350 16 2 9 0 11 0 0 2 0
1529668365 16 2 10 0 11 0 0 2 0
1529670557 16 2 11 0 11 0 0 2 0
1529670683 16 2 11 0 12 0 0 2 0
1529671552 16 2 12 0 12 0 0 2 0
1529919576 16 2 13 0 12 0 0 2 0
1529920296 16 2 14 0 12 0 0 2 0
1529920455 16 2 15 0 12 0 0 2 0
1529920559 16 2 16 0 12 0 0 2 0
1530169660 17 2 16 0 12 0 0 2 0
1530172961 18 2 16 0 12 0 0 2 0
1530173243 18 3 16 0 12 0 0 2 0
1530173299 19 3 16 0 12 0 0 2 0
1530176789 19 3 17 0 12 0 0 2 0
1530177556 20 3 17 0 12 0 0 2 0
1530179854 20 3 18 0 12 0 0 2 0
1530179994 20 3 19 0 12 0 0 2 0
1530180714 20 3 19 0 12 0 1 2 0
1530180762 20 3 20 0 12 0 1 2 0
1530180955 20 3 21 0 12 0 1 2 0
1530180996 20 3 21 0 12 0 2 2 0
1530181058 20 3 22 0 12 0 2 2 0
1530181235 20 3 22 0 12 0 3 2 0
1530378880 21 3 22 0 12 0 3 2 0
1530379000 21 4 22 0 12 0 3 2 0
1530379012 22 4 22 0 12 0 3 2 0
1530379123 22 5 22 0 12 0 3 2 0
1530380013 22 6 22 0 12 0 3 2 0
1530380104 23 6 22 0 12 0 3 2 0
1530380290 23 7 22 0 12 0 3 2 0
1530726304 23 7 23 0 12 0 3 2 0
1530815270 24 7 23 0 12 0 3 2 0
1530827745 24 7 23 1 12 0 3 2 0
1530827820 24 7 24 1 12 0 3 2 0
1530858968 24 7 25 1 12 0 3 2 0
1530890131 24 7 25 2 12 0 3 2 0
1530899816 24 7 26 2 12 0 3 2 0
1530905863 27 8 26 2 12 0 3 2 0
1530908734 28 8 26 2 12 0 3 2 0
