1542728988 0 1 0
1542738462 1 1 0
1542751926 2 1 0
1542918516 3 1 0
1542974946 4 1 0
1543261872 5 1 0
1543837601 6 1 0
1543848050 7 1 0
1544010406 8 1 0
1544027870 9 1 0
1544189551 10 1 0
1544189722 11 1 0
1544190175 11 2 0
1544190388 12 2 0
1544191664 13 2 0
1545153653 14 2 0
1545164023 15 2 0
1545218979 16 2 0
1545228406 17 2 0
1545228467 18 2 0
1546441301 19 2 0
1546448567 20 2 0
1546600405 21 2 0
1546858350 22 2 0
1546956923 23 2 0
1546961720 24 2 0
1546961745 25 2 0
1546962813 26 2 0
1546968252 27 2 0
1547045323 28 2 0
1547045353 29 2 0
1547046235 30 2 0
1547052635 31 2 0
1547106450 32 2 0
1547108004 33 2 0
1547194225 34 2 0
1547194546 35 2 0
1547213565 36 2 0
1547218988 37 2 0
1547222334 38 2 0
1547451785 39 2 0
1547454849 40 2 0
1547459142 41 2 0
1547472968 42 2 0
1547473000 43 2 0
1547473019 44 2 0
1547476088 45 2 0
1547476815 46 2 0
1547479918 47 2 0
1547481835 48 2 0
1547482915 49 2 0
1547484253 50 2 0
1547558546 51 2 0
1547559154 52 2 0
1547560328 53 2 0
1547563143 54 2 0
1547567839 55 2 0
1547567891 56 2 0
1547568139 57 2 0
1547646781 58 2 0
1547649050 59 2 0
1547650986 60 2 0
1547652484 61 2 0
1547654899 62 2 0
1547655338 63 2 0
1547655523 64 2 0
1547655809 65 2 0
1547661682 66 2 0
1547668497 67 2 0
1547668949 68 2 0
1547668999 69 2 0
1547670313 70 2 0
1547713459 71 2 0
1547715729 72 2 0
1548163257 73 2 0
1548232168 73 2 1
