1516795923 0 0 0 0 0 1 0 0 0 0
1517174457 1 0 0 0 0 1 0 0 0 0
1517434441 2 0 0 0 0 1 0 0 0 0
1517435034 3 0 0 0 0 1 0 0 0 0
1517435345 4 0 0 0 0 1 0 0 0 0
1517436815 5 0 0 0 0 1 0 0 0 0
1517436839 6 0 0 0 0 1 0 0 0 0
1517436865 7 0 0 0 0 1 0 0 0 0
1517436879 8 0 0 0 0 1 0 0 0 0
1518076792 9 0 0 0 0 1 0 0 0 0
1519302605 10 0 0 0 0 1 0 0 0 0
1519305751 11 0 0 0 0 1 0 0 0 0
1519719193 12 0 0 0 0 1 0 0 0 0
1519736749 13 0 0 0 0 1 0 0 0 0
1522068217 14 0 0 0 0 1 0 0 0 0
1523522865 14 0 0 1 0 1 0 0 0 0
1523523552 14 0 0 2 0 1 0 0 0 0
1523690901 14 0 0 2 0 2 0 0 0 0
1523822373 15 0 0 2 0 2 0 0 0 0
1523823145 16 0 0 2 0 2 0 0 0 0
1523876806 16 0 0 2 0 3 0 0 0 0
1524227490 17 0 0 2 0 3 0 0 0 0
1524227730 18 0 0 2 0 3 0 0 0 0
1524228186 19 0 0 2 0 3 0 0 0 0
1524229224 19 0 0 2 1 3 0 0 0 0
1524229519 19 0 0 2 2 3 0 0 0 0
1524471616 19 0 0 3 2 3 0 0 0 0
1524471910 19 0 0 3 3 3 0 0 0 0
1524478559 20 0 0 3 3 3 0 0 0 0
1524478591 21 0 0 3 3 3 0 0 0 0
1524478783 22 0 0 3 3 3 0 0 0 0
1524483618 22 0 0 3 4 3 0 0 0 0
1524490211 24 0 0 3 4 3 0 0 0 0
1524495314 25 0 0 3 4 3 0 0 0 0
1524550503 26 0 0 3 4 3 0 0 0 0
1524553302 27 0 0 3 4 3 0 0 0 0
1524553450 28 0 0 3 4 3 0 0 0 0
1524553512 28 0 0 3 5 3 0 0 0 0
1524553521 28 0 0 3 6 3 0 0 0 0
1524596768 29 0 0 3 6 3 0 0 0 0
1524596779 30 0 0 3 6 3 0 0 0 0
1524597616 30 0 0 3 7 3 0 0 0 0
1526483091 31 0 0 3 7 3 0 0 0 0
1526529618 31 0 0 3 8 3 0 0 0 0
1526550967 32 0 0 3 8 3 0 0 0 0
1526552080 33 0 0 3 8 3 0 0 0 0
1526552417 33 0 0 3 9 3 0 0 0 0
1526553004 34 0 0 3 9 3 0 0 0 0
1526977068 35 0 0 3 9 3 0 0 0 0
1527061668 35 0 0 3 9 3 0 1 0 0
1527064835 36 0 0 3 9 3 0 1 0 0
1527065114 36 0 0 3 10 3 0 1 0 0
1527179659 37 0 0 3 10 3 0 1 0 0
1528692536 37 0 0 3 10 3 0 1 1 0
1528731334 37 0 0 3 11 3 0 1 1 0
1528801940 37 0 0 4 11 3 0 1 1 0
1528802450 37 0 0 4 12 3 0 1 1 0
1530171436 37 0 0 4 12 4 0 1 1 0
1530172251 38 0 0 4 12 4 0 1 1 0
1530177059 38 0 0 4 13 4 0 1 1 0
1530178251 38 0 0 4 14 4 0 1 1 0
1530382506 39 0 0 4 14 4 0 1 1 0
1530389430 39 0 0 4 15 4 0 1 1 0
1530525837 40 0 0 4 15 4 0 1 1 0
1530534747 41 0 0 4 15 4 0 1 1 0
1530534980 41 0 0 4 16 4 0 1 1 0
1530620124 41 0 0 4 17 4 0 1 1 0
1530779122 41 0 0 5 17 4 0 1 1 0
1530880750 41 0 0 5 17 4 1 1 1 0
1530885502 41 0 0 5 17 5 1 1 1 0
1531239746 41 0 0 5 17 6 1 1 1 0
1531239831 41 0 0 5 17 7 1 1 1 0
1531240082 41 0 0 5 17 7 2 1 1 0
1531242756 41 0 0 5 17 8 2 1 1 0
1531380656 41 0 0 5 17 8 3 1 1 0
1531381544 41 0 0 5 17 9 3 1 1 0
1532076244 42 0 0 5 17 9 3 1 1 0
1532425675 43 0 0 5 17 9 3 1 1 0
1532494310 43 0 0 5 17 10 3 1 1 0
1532496040 44 0 0 5 17 10 3 1 1 0
1532499359 45 0 0 5 17 10 3 1 1 0
1532500066 46 0 0 5 17 10 3 1 1 0
1533120500 46 0 1 5 17 10 3 1 1 0
1533120770 47 0 1 5 17 10 3 1 1 0
1533121612 47 0 1 5 17 11 3 1 1 0
1533228171 47 0 1 5 17 11 3 1 1 1
1533238768 47 0 1 6 17 11 3 1 1 1
1533238844 47 0 1 7 17 11 3 1 1 1
1533238954 47 0 1 8 17 11 3 1 1 1
1533626453 48 0 1 8 17 11 3 1 1 1
1533707619 49 0 1 8 17 11 3 1 1 1
1533708155 49 1 1 8 17 11 3 1 1 1
1533711108 49 2 1 8 17 11 3 1 1 1
1535473220 49 2 1 8 17 12 3 1 1 1
1535484935 49 2 1 9 17 12 3 1 1 1
1535486250 49 2 2 9 17 12 3 1 1 1
1535486816 49 3 2 9 17 12 3 1 1 1
1535564565 49 3 3 9 17 12 3 1 1 1
1535566403 49 4 3 9 17 12 3 1 1 1
1535587669 49 4 4 9 17 12 3 1 1 1
1535589440 49 5 4 9 17 12 3 1 1 1
1535635577 49 5 4 10 17 12 3 1 1 1
1535657804 49 5 4 11 17 12 3 1 1 1
1535659219 49 5 4 12 17 12 3 1 1 1
1535982732 49 5 5 12 17 12 3 1 1 1
1535983711 49 6 5 12 17 12 3 1 1 1
1535985101 49 6 6 12 17 12 3 1 1 1
1535986674 49 7 6 12 17 12 3 1 1 1
1536154555 49 7 7 12 17 12 3 1 1 1
1536156445 49 8 7 12 17 12 3 1 1 1
1537178563 49 8 8 12 17 12 3 1 1 1
1537179291 49 9 8 12 17 12 3 1 1 1
1537998422 49 9 9 12 17 12 3 1 1 1
1538000069 49 10 9 12 17 12 3 1 1 1
1538149172 49 10 10 12 17 12 3 1 1 1
1538149677 49 11 10 12 17 12 3 1 1 1
1538215627 49 11 11 12 17 12 3 1 1 1
1538216063 49 12 11 12 17 12 3 1 1 1
1539088000 49 12 12 12 17 12 3 1 1 1
1539088657 49 13 12 12 17 12 3 1 1 1
1539123214 49 13 13 12 17 12 3 1 1 1
1539124223 49 14 13 12 17 12 3 1 1 1
1539126586 49 14 14 12 17 12 3 1 1 1
1539127936 49 15 14 12 17 12 3 1 1 1
1539243516 49 15 15 12 17 12 3 1 1 1
1539243751 49 16 15 12 17 12 3 1 1 1
1539272423 49 16 16 12 17 12 3 1 1 1
1539272926 49 17 16 12 17 12 3 1 1 1
1539884498 49 17 17 12 17 12 3 1 1 1
1539885064 49 18 17 12 17 12 3 1 1 1
1540137344 49 18 18 12 17 12 3 1 1 1
1540137488 49 19 18 12 17 12 3 1 1 1
1540490176 49 19 19 12 17 12 3 1 1 1
1540490438 49 20 19 12 17 12 3 1 1 1
1540665757 49 20 20 12 17 12 3 1 1 1
1540665985 49 21 20 12 17 12 3 1 1 1
1540736816 49 21 21 12 17 12 3 1 1 1
1540737150 49 22 21 12 17 12 3 1 1 1
1540829298 49 22 22 12 17 12 3 1 1 1
1540829656 49 23 22 12 17 12 3 1 1 1
1540937611 49 23 23 12 17 12 3 1 1 1
1540938518 49 24 23 12 17 12 3 1 1 1
1540949530 49 24 24 12 17 12 3 1 1 1
1540950318 49 25 24 12 17 12 3 1 1 1
1541369786 49 25 25 12 17 12 3 1 1 1
1541370047 49 26 25 12 17 12 3 1 1 1
1541703673 49 26 26 12 17 12 3 1 1 1
1541704404 49 27 26 22 17 12 3 1 1 1
1542183569 49 27 26 23 17 12 3 1 1 1
1542183630 49 27 26 24 17 12 3 1 1 1
1542183653 49 27 26 25 17 12 3 1 1 1
1542184976 49 28 26 25 17 12 3 1 1 1
1542330646 49 28 27 25 17 12 3 1 1 1
1542331624 49 29 27 25 17 12 3 1 1 1
1542395416 49 29 28 25 17 12 3 1 1 1
1542396632 49 30 28 25 17 12 3 1 1 1
1542463815 49 30 29 25 17 12 3 1 1 1
1542464836 49 31 29 25 17 12 3 1 1 1
1542660892 49 31 30 25 17 12 3 1 1 1
1542661399 49 32 30 25 17 12 3 1 1 1
1542885147 49 32 31 25 17 12 3 1 1 1
1542885520 49 33 31 25 17 12 3 1 1 1
1543391920 49 33 32 25 17 12 3 1 1 1
1543392161 49 34 32 25 17 12 3 1 1 1
1544468994 49 34 33 25 17 12 3 1 1 1
1544469685 49 35 33 25 17 12 3 1 1 1
1544470367 50 35 33 25 17 12 3 1 1 1
1544540259 50 35 33 25 17 13 3 1 1 1
1544585954 50 35 34 25 17 13 3 1 1 1
1544586831 50 36 34 25 17 13 3 1 1 1
1544796689 50 36 34 26 17 13 3 1 1 1
1544796936 50 36 34 27 17 13 3 1 1 1
1544798220 50 37 34 27 17 13 3 1 1 1
1544802468 50 37 34 28 17 13 3 1 1 1
1544802659 50 37 34 29 17 13 3 1 1 1
1545960663 50 37 35 29 17 13 3 1 1 1
1545960894 50 38 35 29 17 13 3 1 1 1
1547630413 50 38 36 29 17 13 3 1 1 1
1547631485 50 39 36 29 17 13 3 1 1 1
1547799596 51 39 36 29 17 13 3 1 1 1
1548164567 51 39 36 29 17 14 3 1 1 1
1548186111 51 39 37 29 17 14 3 1 1 1
1548186783 51 40 37 29 17 14 3 1 1 1
