1523900572 0 0 0 0 0 341 0 0 0
1523900637 0 471 0 0 0 341 0 0 0
1523901917 0 478 0 0 0 341 0 0 0
1523902129 0 487 0 0 0 341 0 0 0
1523945623 0 503 0 0 0 341 0 0 0
1523953441 0 506 0 0 0 341 0 0 0
1523958509 0 514 0 0 0 341 0 0 0
1523962652 0 518 0 0 0 341 0 0 0
1523970422 0 518 0 141 0 341 0 0 0
1524046096 0 518 0 147 0 341 0 0 0
1524046442 0 518 0 345 0 341 0 0 0
1524046953 0 518 0 345 0 341 0 0 0
1524049638 0 518 0 348 0 341 0 0 0
1524049699 0 518 0 383 0 341 0 0 0
1524050640 0 518 0 384 0 341 0 0 0
1524050911 0 518 0 384 0 341 0 0 0
1524051023 0 518 0 390 0 341 0 0 0
1524051281 0 518 0 390 0 341 0 0 0
1524207399 0 520 0 390 0 341 0 0 0
1524213610 0 520 0 390 0 341 0 0 0
1524213952 0 520 0 391 0 341 0 0 0
1524214819 0 520 0 391 0 341 0 0 0
1524486386 0 547 0 391 0 341 0 0 0
1524486454 0 548 0 391 0 341 0 0 0
1524488236 0 548 0 397 0 341 0 0 0
1524488412 0 548 0 397 0 341 0 0 0
1524488421 0 548 0 397 0 341 0 0 0
1524490568 0 554 0 397 0 341 0 0 0
1524550735 0 559 0 397 0 341 0 0 0
1524550748 0 559 0 397 0 341 0 0 0
1524598315 0 1176 0 397 0 341 0 0 0
1524598340 0 1192 0 397 0 341 0 0 0
1524638113 0 1192 0 397 0 341 0 0 0
1526549123 0 1241 0 397 0 341 0 0 0
1526551513 0 1445 0 397 0 341 0 0 0
1526554304 0 1452 0 397 0 341 0 0 0
1526554330 0 1452 0 397 0 341 0 0 0
1526554516 0 1452 0 397 0 341 0 0 0
1526558473 0 1472 0 397 0 341 0 0 0
1526561876 0 1472 0 397 0 341 0 23 0
1526562789 0 1472 0 397 0 341 0 25 0
1526562948 0 1472 0 397 0 341 0 26 0
1526572526 0 1472 0 397 0 341 0 26 0
1526575018 0 1473 0 397 0 341 0 26 0
1526578509 0 1473 0 397 0 341 0 26 0
1526977390 0 1483 0 397 0 341 0 26 0
1527065234 0 1514 0 397 0 341 0 26 0
1527065417 0 1514 0 397 0 341 0 26 0
1527091814 0 1514 0 397 0 341 0 26 0
1527179627 0 1516 0 397 0 341 0 26 0
1527180656 0 1520 0 397 0 341 0 26 0
1527180915 0 1520 0 397 0 341 0 26 0
1527186671 0 1524 0 397 0 341 0 26 0
1527186917 0 1524 0 397 0 341 0 26 0
1528798409 0 1524 0 470 0 341 0 26 0
1528798817 0 1524 0 470 0 341 0 26 0
1528984337 0 1624 0 470 0 341 0 26 0
1529350218 0 1624 0 470 0 341 0 26 0
1530169974 0 1628 0 470 0 341 0 26 0
1530177322 0 1628 0 470 0 341 0 26 0
1530356710 0 1628 0 591 0 341 0 26 0
1530366556 0 1628 0 593 0 341 0 26 0
1530367513 0 1628 0 606 0 341 0 26 0
1530367740 0 1628 0 620 0 341 0 26 0
1530368113 0 1628 0 634 0 341 0 26 0
1530380505 0 1632 0 634 0 341 0 26 0
1530380587 0 1632 0 634 0 341 0 26 0
1530643601 0 1632 0 634 0 341 0 26 10
1530690195 0 1632 0 634 0 341 0 26 10
1530690389 0 1632 0 634 0 341 0 26 10
1530690859 0 1632 0 659 0 341 0 26 10
1530690875 0 1632 0 659 0 341 0 26 10
1530691227 0 1632 0 659 0 341 0 26 10
1530692953 0 1632 0 682 0 341 0 26 10
1530693627 0 1632 0 682 0 341 0 26 10
1530694988 0 1632 0 692 0 341 0 26 10
1530695425 0 1632 0 692 0 341 0 26 10
1530698068 0 1632 0 692 0 341 0 26 10
1530698449 0 1632 0 692 0 341 0 26 10
1530707616 0 1632 0 692 0 341 0 26 10
1530707724 0 1632 0 692 0 341 0 26 10
1531210235 0 1632 0 692 0 342 0 26 10
1531214283 0 1632 0 692 0 342 0 26 10
1531239567 0 1632 0 692 0 342 0 26 10
