1519898089 0 0 0 0 0 1 0 0
1519898586 1 0 0 0 0 1 0 0
1519918142 1 0 0 0 0 1 0 1
1519918467 1 0 0 0 0 2 0 1
1520262694 2 0 0 0 0 2 0 1
1521055867 3 0 0 0 0 2 0 1
1521056316 4 0 0 0 0 2 0 1
1521464270 5 0 0 0 0 2 0 1
1521465215 6 0 0 0 0 2 0 1
1521465501 7 0 0 0 0 2 0 1
1521485613 8 0 0 0 0 2 0 1
1521808890 9 0 0 0 0 2 0 1
1521808910 10 0 0 0 0 2 0 1
1522053768 11 0 0 0 0 2 0 1
1522061985 12 0 0 0 0 2 0 1
1522065505 13 0 0 0 0 2 0 1
1522319691 14 0 0 0 0 2 0 1
1522836095 15 0 0 0 0 2 0 1
1523822806 16 0 0 0 0 2 0 1
1524595877 18 0 0 0 0 2 0 1
1524596398 19 0 0 0 0 2 0 1
1524596679 19 0 0 0 0 2 1 1
1524599961 20 0 0 0 0 2 1 1
1524600624 20 0 0 0 1 2 1 1
1526482578 21 0 0 0 1 2 1 1
1526482596 22 0 0 0 1 2 1 1
1526529925 22 0 0 0 2 2 1 1
1526530225 22 0 0 0 3 2 1 1
1526550802 23 0 0 0 3 2 1 1
1526552981 24 0 0 0 3 2 1 1
1530383365 25 0 0 0 3 2 1 1
1530514529 25 0 0 0 4 2 1 1
1530535034 26 0 0 0 4 2 1 1
1530535071 27 0 0 0 4 2 1 1
1530535241 27 0 0 0 5 2 1 1
1530815648 27 0 0 1 5 2 1 1
1530885410 27 0 0 1 5 3 1 1
1530905781 27 0 0 1 5 3 2 1
1530906266 27 0 0 1 5 3 3 1
1531239733 27 0 0 1 5 4 3 1
1531239827 27 0 0 1 5 5 3 1
1531240303 27 0 0 2 5 5 3 1
1531245840 27 1 0 2 5 5 3 1
1531856268 27 1 0 3 5 5 3 1
1531857496 27 2 0 3 5 5 3 1
1531859093 27 2 0 4 5 5 3 1
1531859615 27 3 0 4 5 5 3 1
1531865282 27 3 0 5 5 5 3 1
1531865721 27 4 0 5 5 5 3 1
1532357442 27 4 0 6 5 5 3 1
1532358092 27 5 0 6 5 5 3 1
1533120571 28 5 0 6 5 5 3 1
1533127125 28 6 0 6 5 5 3 1
1533408895 28 6 0 7 5 5 3 1
1533409189 28 7 0 7 5 5 3 1
1533915130 28 7 1 7 5 5 3 1
1533915382 28 8 1 7 5 5 3 1
1536157506 28 8 2 7 5 5 3 1
1536159334 28 9 2 7 5 5 3 1
1536936396 28 9 3 7 5 5 3 1
1536937047 28 10 3 7 5 5 3 1
1537123262 29 10 3 7 5 5 3 1
1537384740 29 10 4 7 5 5 3 1
1537385427 29 11 4 7 5 5 3 1
1538136414 29 11 5 7 5 5 3 1
1538136721 29 12 5 7 5 5 3 1
1539885275 29 12 6 7 5 5 3 1
1539885778 29 13 6 7 5 5 3 1
1541175467 29 13 7 7 5 5 3 1
1541175867 29 14 7 7 5 5 3 1
1541700600 29 14 8 7 5 5 3 1
1541701413 29 15 8 7 5 5 3 1
1541770613 29 15 9 7 5 5 3 1
1541771365 29 16 9 7 5 5 3 1
1542925597 30 16 9 7 5 5 3 1
1542972472 30 17 9 7 5 5 3 1
1542990366 30 17 10 7 5 5 3 1
1542991378 30 18 10 7 5 5 3 1
1544463293 30 18 11 7 5 5 3 1
1544464424 30 19 11 7 5 5 3 1
1546609007 30 19 12 7 5 5 3 1
1546609457 30 20 12 7 5 5 3 1
