1516599401 0 0 0 0 1 0 0 0 0 0
1516601522 0 1 0 0 1 0 0 0 0 0
1516619938 0 2 0 0 1 0 0 0 0 0
1516619947 0 3 0 0 1 0 0 0 0 0
1516695688 0 4 0 0 1 0 0 0 0 0
1516695704 0 5 0 0 1 0 0 0 0 0
1516696051 0 6 0 0 1 0 0 0 0 0
1516705162 0 7 0 0 1 0 0 0 0 0
1516710032 0 8 0 0 1 0 0 0 0 0
1516710073 0 9 0 0 1 0 0 0 0 0
1516711550 0 10 0 0 1 0 0 0 0 0
1516727147 0 11 0 0 1 0 0 0 0 0
1516727191 0 12 0 0 1 0 0 0 0 0
1516727218 0 13 0 0 1 0 0 0 0 0
1516727250 0 14 0 0 1 0 0 0 0 0
1516727286 0 15 0 0 1 0 0 0 0 0
1517180808 0 16 0 0 1 0 0 0 0 0
1517180833 0 17 0 0 1 0 0 0 0 0
1517180858 0 18 0 0 1 0 0 0 0 0
1517181640 0 19 0 0 1 0 0 0 0 0
1517183175 0 20 0 0 1 0 0 0 0 0
1517403204 0 21 0 0 1 0 0 0 0 0
1517411742 0 22 0 0 1 0 0 0 0 0
1517412003 0 23 0 0 1 0 0 0 0 0
1517412351 0 24 0 0 1 0 0 0 0 0
1517412885 0 25 0 0 1 0 0 0 0 0
1517413441 0 26 0 0 1 0 0 0 0 0
1517414838 0 27 0 0 1 0 0 0 0 0
1517436911 0 28 0 0 1 0 0 0 0 0
1517582261 0 29 0 0 1 0 0 0 0 0
1517582282 0 30 0 0 1 0 0 0 0 0
1517820803 0 31 0 0 1 0 0 0 0 0
1517984793 0 32 0 0 1 0 0 0 0 0
1518006139 0 33 0 0 1 0 0 0 0 0
1518077115 0 34 0 0 1 0 0 0 0 0
1518526103 0 35 0 0 1 0 0 0 0 0
1518526260 0 36 0 0 1 0 0 0 0 0
1518528327 0 37 0 0 1 0 0 0 0 0
1518615788 0 38 0 0 1 0 0 0 0 0
1518615810 0 39 0 0 1 0 0 0 0 0
1519020727 0 40 0 0 1 0 0 0 0 0
1519020822 0 41 0 0 1 0 0 0 0 0
1519021121 0 42 0 0 1 0 0 0 0 0
1519021727 0 43 0 0 1 0 0 0 0 0
1519024735 0 44 0 0 1 0 0 0 0 0
1519024909 0 45 0 0 1 0 0 0 0 0
1519200000 0 46 0 0 1 0 0 0 0 0
1519205849 0 47 0 0 1 0 0 0 0 0
1519289571 0 48 0 0 1 0 0 0 0 0
1519294645 0 49 0 0 1 0 0 0 0 0
1519302373 0 50 0 0 1 0 0 0 0 0
1519367755 0 51 0 0 1 0 0 0 0 0
1519634418 0 52 0 0 1 0 0 0 0 0
1519646656 0 53 0 0 1 0 0 0 0 0
1519653808 0 54 0 0 1 0 0 0 0 0
1519719114 0 55 0 0 1 0 0 0 0 0
1519719470 0 56 0 0 1 0 0 0 0 0
1519895560 0 57 0 0 1 0 0 0 0 0
1519910846 0 58 0 0 1 0 0 0 0 0
1519911659 1 58 0 0 1 0 0 0 0 0
1519912628 1 59 0 0 1 0 0 0 0 0
1519913268 1 60 0 0 1 0 0 0 0 0
1519989747 1 61 0 0 1 0 0 0 0 0
1519990551 1 62 0 0 1 0 0 0 0 0
1519991190 1 63 0 0 1 0 0 0 0 0
1520098324 1 63 0 0 2 0 0 0 0 0
1520098879 1 64 0 0 2 0 0 0 0 0
1520099828 1 64 0 0 3 0 0 0 0 0
1520248241 1 65 0 0 3 0 0 0 0 0
1520253994 1 66 0 0 3 0 0 0 0 0
1520254387 1 67 0 0 3 0 0 0 0 0
1520943818 1 68 0 0 3 0 0 0 0 0
1520952513 1 69 0 0 3 0 0 0 0 0
1520952850 1 70 0 0 3 0 0 0 0 0
1520953212 1 71 0 0 3 0 0 0 0 0
1520957593 1 72 0 0 3 0 0 0 0 0
1521047436 1 73 0 0 3 0 0 0 0 0
1521047478 1 74 0 0 3 0 0 0 0 0
1521058266 1 75 0 0 3 0 0 0 0 0
1521060874 1 76 0 0 3 0 0 0 0 0
1521452553 1 77 0 0 3 0 0 0 0 0
1521789129 2 78 0 0 3 0 0 0 0 0
1521793151 3 78 0 0 3 0 0 0 0 0
1521796248 4 78 0 0 3 0 0 0 0 0
1521797849 5 78 0 0 3 0 0 0 0 0
1521813259 6 78 0 0 3 0 0 0 0 0
1522077147 7 78 0 0 3 0 0 0 0 0
1522077906 9 78 0 0 3 0 0 0 0 0
1522139519 10 78 0 0 3 0 0 0 0 0
1522227522 11 78 0 0 3 0 0 0 0 0
1522412900 12 78 0 0 3 0 0 0 0 0
1522443237 13 78 0 0 3 0 0 0 0 0
1522834910 14 78 0 0 3 0 0 0 0 0
1522835079 15 78 0 0 3 0 0 0 0 0
1522835346 15 78 0 0 4 0 0 0 0 0
1523820580 15 79 0 0 4 0 0 0 0 0
1523823307 15 80 0 0 4 0 0 0 0 0
1523860458 16 80 0 0 4 0 0 0 0 0
1523902479 16 81 0 0 4 0 0 0 0 0
1523903941 25 81 0 0 4 0 0 0 0 0
1523957961 26 81 0 0 4 0 0 0 0 0
1523958484 26 81 0 0 5 0 0 0 0 0
1523965728 27 81 0 0 5 0 0 0 0 0
1523965926 27 81 0 0 6 0 0 0 0 0
1523966384 27 82 0 0 6 0 0 0 0 0
1523966671 27 83 0 0 6 0 0 0 0 0
1523967114 28 83 0 0 6 0 0 0 0 0
1523967132 29 83 0 0 6 0 0 0 0 0
1523976119 30 83 0 0 6 0 0 0 0 0
1523976661 30 83 0 0 7 0 0 0 0 0
1523979326 31 83 0 0 7 0 0 0 0 0
1523979525 32 83 0 0 7 0 0 0 0 0
1523980110 33 83 0 0 7 0 0 0 0 0
1523980585 34 83 0 0 7 0 0 0 0 0
1523980681 35 83 0 0 7 0 0 0 0 0
1523980868 36 83 0 0 7 0 0 0 0 0
1523988725 37 83 0 0 7 0 0 0 0 0
1524052385 38 83 0 0 7 0 0 0 0 0
1524052607 38 83 1 0 7 0 0 0 0 0
1524057303 39 83 1 0 7 0 0 0 0 0
1524059956 39 83 2 0 7 0 0 0 0 0
