2018-09-05 3
2018-09-05 68
2018-09-07 6
2018-09-07 7
2018-09-07 72
2018-09-17 83
2018-09-17 99
2018-09-18 83
2018-09-19 83
2018-09-20 83
2018-09-20 84
2018-09-24 84
2018-09-25 84
2018-09-26 84
2018-09-26 85
2018-09-27 84
2018-09-29 84
2018-10-04 84
2018-10-09 84
2018-10-10 84
2018-10-10 86
2018-10-12 86
2018-10-16 84
2018-10-16 86
2018-10-18 86
2018-10-23 86
2018-10-26 86
2018-10-29 86
2018-10-31 86
2018-11-03 86
2018-11-19 74
2018-11-20 74
2018-11-20 86
2018-11-21 80
2018-11-22 74
2018-11-22 80
2018-11-23 80
2018-11-26 80
2018-11-28 80
2018-11-30 80
2018-12-10 80
2018-12-13 80
2018-12-13 86
2018-12-17 86
2018-12-18 86
2018-12-19 87
2019-01-07 87
2019-01-11 87
2019-01-17 87
2019-02-01 87
2019-02-04 87
2019-02-07 87
2019-02-08 87
2019-02-11 87
2019-02-11 89
2019-02-14 89
2019-02-14 90
2019-02-18 90
