1536156127 0 780 0 0 0
1536170654 9063 780 0 0 0
1536302770 9063 780 0 0 51
1536304320 9063 780 0 0 76
1536309557 9063 780 0 0 76
1536309991 9063 780 0 0 79
1536311217 9063 780 0 0 680
1536311232 9063 780 0 0 681
1536311843 9063 780 0 0 710
1536312703 9063 780 0 0 710
1536313013 9063 780 0 0 710
1537167662 12222 780 0 0 710
1537170350 12222 780 0 0 710
1537172593 12397 780 0 0 710
1537178452 12587 780 0 0 710
1537287985 12800 780 0 0 710
1537364636 12802 780 0 0 710
1537364696 12804 780 0 0 710
1537476681 12804 780 0 0 710
1537477829 12804 780 0 737 710
1537773886 12804 780 0 737 710
1537778572 12806 780 0 737 710
1537785922 12814 780 0 737 710
1537787399 12814 780 0 737 710
1537822684 12816 780 0 737 710
1537822942 12821 780 0 737 710
1537865666 12832 780 0 737 710
1537872495 12832 780 0 737 710
1537873933 12832 780 0 737 710
1537990509 12833 780 0 737 710
1537991619 13091 780 0 737 710
1537991821 13164 780 0 737 710
1537991868 13166 780 0 737 710
1538026871 13166 780 0 754 710
1538027824 13166 780 0 754 710
1538211827 13166 780 0 754 710
1538610055 13166 780 0 754 710
1539086086 13195 780 0 754 710
1539090956 13195 780 0 754 710
1539188360 13196 780 0 754 710
1539188476 13704 780 0 754 710
1539352396 13704 780 0 754 710
1539352400 13704 780 0 754 710
1539679844 13740 780 0 754 710
1539681319 13740 780 0 754 710
1539690686 13740 780 0 791 710
1539691804 13740 780 0 791 710
1539879319 13740 780 0 811 710
1539881324 13740 780 0 811 710
1540541670 13740 780 0 839 710
1540543887 13740 780 0 839 711
1540544103 13740 780 0 839 715
1540544552 13740 780 0 839 715
1540843079 13740 780 0 851 715
1540843619 13740 780 0 851 715
1541011054 13744 780 0 851 715
1541227585 13744 780 0 868 715
1541227661 13744 780 0 881 715
1541229191 13744 780 0 881 715
1541229229 13744 780 0 881 715
1542667906 14670 780 0 881 715
1542668936 14692 780 0 881 715
1542669013 14692 780 0 881 715
1542669047 14693 780 0 881 715
1542707428 14693 780 0 881 715
1542821833 15225 780 0 881 715
1542822406 15237 780 0 881 715
1542861771 15237 780 0 881 715
1542925956 15239 780 0 881 715
1542927198 15240 780 0 881 715
1542972042 15240 780 0 881 715
1543269443 15253 780 0 881 715
1543387035 15255 780 0 881 715
1543387094 15256 780 0 881 715
1543387538 15256 780 0 881 715
1543388570 15256 780 0 881 715
1543388584 15256 780 0 881 715
1543409539 15257 780 0 881 715
1543549002 15257 780 0 893 715
1543549315 15257 780 0 893 715
1544408453 15257 780 0 902 715
1544409085 15257 780 0 902 715
1544693687 15258 780 0 902 715
1544693707 15259 780 0 902 715
1544693733 15263 780 0 902 715
1544693756 15269 780 0 902 715
1544693804 15735 780 0 902 715
1544695326 15735 780 0 902 715
1544695917 15738 780 0 902 715
1545053042 15746 780 0 902 715
1545053088 15746 780 0 902 715
1545053100 15746 780 0 902 715
1545053593 15749 780 0 902 715
1545055384 15821 780 0 902 715
1545055759 15821 780 0 902 715
1545055770 15821 780 0 902 715
1545055953 15821 780 0 902 715
1545055984 15821 780 0 902 715
1545076122 15824 780 0 902 715
1545112526 15876 780 0 902 715
1545119074 15907 780 0 902 715
1545123066 15907 780 0 902 715
1545123072 15907 780 0 902 715
1545123078 15907 780 0 902 715
1545220069 15907 780 0 970 715
1545220810 15907 780 0 970 715
1546865721 15910 780 0 970 715
1546865765 15910 780 0 970 715
1547224272 15935 780 0 970 715
1547224317 15935 780 0 970 715
1547731612 15935 780 0 978 715
1547731970 15935 780 0 978 715
1549022219 15935 780 0 1006 715
1549022656 15980 780 0 1006 715
1549026781 15987 780 0 1006 715
1549026818 15987 780 0 1006 715
1549026830 15987 780 0 1006 715
1549027988 16032 780 0 1006 715
1549028047 16032 780 0 1006 715
1549035594 16039 780 0 1006 715
1549035930 16039 780 0 1006 715
1549262648 16060 780 0 1006 715
1549264485 16060 780 0 1006 715
1549641067 16118 780 0 1006 715
1549641112 16163 780 0 1006 715
1549641486 16166 780 0 1006 715
1549641913 16176 780 0 1006 715
1549874552 16176 780 0 1012 715
1549874669 16176 780 0 1018 715
1549877529 16177 780 0 1018 715
1549881186 16676 780 0 1018 715
1549881824 16767 780 0 1018 715
1549881882 16767 780 0 1018 715
1549881922 16768 780 0 1018 715
1549882070 16768 780 0 1018 715
1549882453 16776 780 0 1018 715
1549882729 16776 780 0 1018 715
1549882741 16776 780 0 1018 715
1549882752 16776 780 0 1018 715
1549882834 17060 780 0 1018 715
1549882867 17060 780 0 1018 715
1550128076 17138 780 0 1018 715
1550142329 17141 780 0 1018 715
1550142370 17141 780 0 1018 715
1550496290 17165 780 0 1018 715
1550497263 17166 780 0 1018 715
