1541064297 2886 0 0 0 0
1541065414 2890 0 0 0 0
1541092017 2895 0 0 0 0
1541482715 2990 0 0 0 0
1541505271 2990 0 0 0 0
1541512323 2990 0 0 0 44
1541513498 2990 0 0 0 44
1541516182 2990 0 0 0 44
1541516202 2990 0 0 0 44
1541516244 3016 0 0 0 44
1542319303 3016 0 0 0 44
1542322375 3047 0 0 0 44
1542355883 3048 0 0 0 44
1542356441 3048 0 0 0 44
1542359669 3051 0 0 0 44
1542359988 3056 0 0 0 44
1542360938 3057 0 0 0 44
1542365902 3063 0 0 0 44
1542383795 3063 0 0 0 44
1542458205 3116 0 0 0 44
1542458554 3116 0 0 0 44
1542635691 3166 0 0 0 44
1542640659 3227 0 0 0 44
1542652395 3227 0 0 0 44
1542663856 3227 1 0 0 44
1542663919 3227 2 0 0 44
1542862272 3227 2 0 0 44
1542862532 3232 2 0 0 44
1542862844 3232 2 0 0 44
1542881031 3288 2 0 0 44
1542882324 3288 2 0 0 44
1542902433 3291 2 0 0 44
1542902473 3291 2 0 0 44
1542923152 3354 2 0 0 44
1542924139 3368 2 0 0 44
1543224319 3372 2 0 0 44
1543226001 3372 2 0 0 44
1543228182 3382 2 0 0 44
1543229287 3382 2 0 0 44
1543311896 3382 2 0 0 377
1543316882 3382 2 0 0 377
1543318125 3382 2 0 99 377
1543318275 3382 2 0 199 377
1543318408 3382 2 0 299 377
1543318555 3382 2 0 399 377
1543319112 3382 2 0 399 377
1543319451 3382 2 0 399 377
1543319573 3382 2 0 399 377
1543319581 3382 2 0 399 377
1543324220 3382 2 0 402 377
1543324499 3382 2 0 402 377
1543328272 3382 2 0 402 377
1543328979 3382 2 0 402 377
1543389809 3382 2 0 413 377
1543390122 3382 2 0 413 377
1543396172 3382 2 0 416 377
1543396359 3382 2 0 416 377
1543830492 3385 2 0 416 377
1543830566 3385 2 0 416 377
1543865442 3385 2 0 468 377
1543866542 3395 2 0 468 377
1543926208 3395 2 0 468 377
1543926271 3396 2 0 468 377
1543926323 3396 2 0 468 377
1543928436 3396 2 0 468 377
1543928501 3396 2 0 468 377
1543930462 3397 2 0 468 377
1543932373 3397 2 0 468 377
1544014607 3412 2 0 468 377
1544014758 3415 2 0 468 377
1544115786 3415 2 0 479 377
1544120395 3415 2 0 479 377
1544173381 3415 2 0 479 377
1544173557 3415 2 0 479 377
1544201297 3415 2 0 511 377
1544201669 3415 2 0 511 377
1544458162 3415 2 0 523 377
1544459428 3415 2 0 523 377
1544569061 3436 2 0 523 377
1544570186 3436 2 0 523 377
1544573461 3447 2 0 523 377
1544573619 3447 2 0 523 377
1544575762 3448 2 0 523 377
1544575794 3448 2 0 523 377
1544589702 3448 2 0 531 377
1544590562 3448 2 0 531 377
1544626100 3450 2 0 531 377
1544626345 3452 2 0 531 377
1544626398 3452 2 0 531 377
1544627401 3452 2 0 531 377
1544789706 3452 2 0 540 377
1544790324 3452 2 0 540 377
1545051546 3452 2 0 578 377
1545052308 3452 2 0 578 377
1545057566 3452 2 0 580 377
1545058150 3452 2 0 580 377
1545064446 3452 2 0 583 377
1545064954 3452 2 0 583 377
1546617667 3452 2 0 583 381
1546617713 3452 2 0 583 381
1546618297 3452 2 0 583 381
1546853345 3454 2 0 583 381
1547024371 3454 2 0 583 381
1547024388 3454 2 0 583 381
1547025383 3454 2 0 583 381
1547112562 3456 2 0 583 381
1547112600 3456 2 0 583 381
1547112641 3460 2 0 583 381
1547112709 3460 2 0 583 381
1547557206 3468 2 0 583 381
1547559311 3468 2 0 583 381
1547559350 3468 2 0 583 381
1547633306 3468 2 0 644 381
1547635618 3468 2 0 644 381
1548182583 3468 2 0 702 381
1548183302 3468 2 0 702 381
1549018452 3480 2 0 702 381
1549019012 3480 2 0 702 381
