1519899789 1 0 0 0 0 0 0 0 0 0 0
1519900180 1 0 1 0 0 0 0 0 0 0 0
1519908802 1 0 2 0 0 0 0 0 0 0 0
1519918139 1 0 2 0 0 0 0 0 0 0 1
1519918493 2 0 2 0 0 0 0 0 0 0 1
1520005938 2 0 3 0 0 0 0 0 0 0 1
1520236548 2 0 3 0 0 0 1 0 0 0 1
1520236830 3 0 3 0 0 0 1 0 0 0 1
1520244400 3 0 4 0 0 0 1 0 0 0 1
1520244897 3 0 4 0 0 0 2 0 0 0 1
1520244955 4 0 4 0 0 0 2 0 0 0 1
1520248960 4 0 5 0 0 0 2 0 0 0 1
1520251638 4 0 6 0 0 0 2 0 0 0 1
1520274113 4 0 7 0 0 0 2 0 0 0 1
1520281717 4 0 8 0 0 0 2 0 0 0 1
1521486357 4 0 9 0 0 0 2 0 0 0 1
1522063838 4 0 10 0 0 0 2 0 0 0 1
1522063960 4 0 11 0 0 0 2 0 0 0 1
1522064281 4 0 12 0 0 0 2 0 0 0 1
1522309491 4 0 13 0 0 0 2 0 0 0 1
1522319361 4 0 14 0 0 0 2 0 0 0 1
1523458667 4 0 15 0 0 0 2 0 0 0 1
1523819721 4 0 16 0 0 0 2 0 0 0 1
1523859173 4 0 17 0 0 0 2 0 0 0 1
1523861073 4 0 18 0 0 0 2 0 0 0 1
1524472441 4 0 18 1 0 0 2 0 0 0 1
1525078775 4 0 18 2 0 0 2 0 0 0 1
1525078920 4 0 18 3 0 0 2 0 0 0 1
1525084519 4 0 18 3 0 0 2 0 1 0 1
1528482484 4 0 19 3 0 0 2 0 1 0 1
1528729051 5 0 19 3 0 0 2 0 1 0 1
1531247446 6 0 19 3 0 0 2 0 1 0 1
1531247460 7 0 19 3 0 0 2 0 1 0 1
1531324400 7 0 19 3 0 1 2 0 1 0 1
1531380001 8 0 19 3 0 1 2 0 1 0 1
1531857065 8 0 19 3 0 2 2 0 1 0 1
1531857157 8 0 19 3 0 3 2 0 1 0 1
1532070279 9 0 19 3 0 3 2 0 1 0 1
1532075758 9 0 19 3 0 4 2 0 1 0 1
1532435075 10 0 19 3 0 4 2 0 1 0 1
1532435590 11 0 19 3 0 4 2 0 1 0 1
1532436151 11 0 19 3 0 5 2 0 1 0 1
1532436237 12 0 19 3 0 5 2 0 1 0 1
1532436256 12 0 19 3 0 6 2 0 1 0 1
1532436475 13 0 19 3 0 6 2 0 1 0 1
1532436610 13 0 19 4 0 6 2 0 1 0 1
1533120057 13 1 19 4 0 6 2 0 1 0 1
1533121646 14 1 19 4 0 6 2 0 1 0 1
1535470526 14 2 19 4 0 6 2 0 1 0 1
1535472896 15 2 19 4 0 6 2 0 1 0 1
1535483443 15 2 19 5 0 6 2 0 1 0 1
1535483566 15 2 19 6 0 6 2 0 1 0 1
1535616665 15 2 19 7 0 6 2 0 1 0 1
1536047990 15 3 19 7 0 6 2 0 1 0 1
1536049660 16 3 19 7 0 6 2 0 1 0 1
1538038166 16 4 19 7 0 6 2 0 1 0 1
1538038284 16 5 19 7 0 6 2 0 1 0 1
1538038468 17 5 19 7 0 6 2 0 1 0 1
1538038490 18 5 19 7 0 6 2 0 1 0 1
1538256894 18 6 19 7 0 6 2 0 1 0 1
1538257000 18 7 19 7 0 6 2 0 1 0 1
1538257367 18 7 19 8 0 6 2 0 1 0 1
1538257380 18 7 19 9 0 6 2 0 1 0 1
1539339319 18 8 19 9 0 6 2 0 1 0 1
1539339442 18 9 19 9 0 6 2 0 1 0 1
1539339561 18 10 19 9 0 6 2 0 1 0 1
1539339635 19 10 19 9 0 6 2 0 1 0 1
1539339641 20 10 19 9 0 6 2 0 1 0 1
1539339647 21 10 19 9 0 6 2 0 1 0 1
1540972385 21 11 19 9 0 6 2 0 1 0 1
1540972518 21 12 19 9 0 6 2 0 1 0 1
1540972548 22 12 19 9 0 6 2 0 1 0 1
1540972564 23 12 19 9 0 6 2 0 1 0 1
1541084632 23 13 19 9 0 6 2 0 1 0 1
1541087827 24 13 19 9 0 6 2 0 1 0 1
1541157224 24 14 19 9 0 6 2 0 1 0 1
1541157263 25 14 19 9 0 6 2 0 1 0 1
1541170629 25 14 19 10 0 6 2 0 1 0 1
1541179994 25 15 19 10 0 6 2 0 1 0 1
1541180012 25 15 19 10 1 6 2 0 1 0 1
1541350394 25 16 19 10 1 6 2 0 1 0 1
1541350406 25 16 19 10 2 6 2 0 1 0 1
1541368641 25 17 19 10 2 6 2 0 1 0 1
1541368654 25 17 19 10 3 6 2 0 1 0 1
1541506663 25 18 19 10 3 6 2 0 1 0 1
1541506678 25 18 19 10 4 6 2 0 1 0 1
1541524381 25 19 19 10 4 6 2 0 1 0 1
1541524399 25 19 19 10 5 6 2 0 1 0 1
1541588619 25 20 19 10 5 6 2 0 1 0 1
1541588633 25 20 19 10 6 6 2 0 1 0 1
1541601812 25 21 19 10 6 6 2 0 1 0 1
1541601831 25 21 19 10 7 6 2 0 1 0 1
1541680309 25 22 19 10 7 6 2 0 1 0 1
1541680325 25 22 19 10 8 6 2 0 1 0 1
1541687547 25 23 19 10 8 6 2 0 1 0 1
1541687562 25 23 19 10 9 6 2 0 1 0 1
1541693082 25 23 20 10 9 6 2 0 1 0 1
1541693109 26 23 20 10 9 6 2 0 1 0 1
1541701941 26 23 20 10 9 6 2 1 1 0 1
1542023262 26 23 20 10 9 6 2 2 1 0 1
1543996013 26 23 21 10 9 6 2 2 1 0 1
1543996077 27 23 21 10 9 6 2 2 1 0 1
1549020533 27 23 21 10 9 6 2 2 1 1 1
1549022809 28 23 21 10 9 6 2 2 1 1 1
1550588923 28 23 22 10 9 6 2 2 1 1 1
