1519715589 0 0 339 0 0 0 0 0 0 0 0 0 0
1519718490 115 0 339 0 0 0 0 0 0 0 0 0 0
1519918105 115 0 339 0 0 0 0 0 0 0 0 8 0
1519918619 115 0 339 0 0 0 0 0 0 0 0 8 0
1520103214 116 0 339 0 0 0 0 0 0 0 0 8 0
1521802919 165 0 339 0 0 0 0 0 0 0 0 8 0
1522061749 181 0 339 0 0 0 0 0 0 0 0 8 0
1522061795 182 0 339 0 0 0 0 0 0 0 0 8 0
1522156542 186 0 339 0 0 0 0 0 0 0 0 8 0
1522606661 188 0 339 0 0 0 0 0 0 0 0 8 0
1522843141 199 0 339 0 0 0 0 0 0 0 0 8 0
1522843173 200 0 339 0 0 0 0 0 0 0 0 8 0
1522843648 209 0 339 0 0 0 0 0 0 0 0 8 0
1522843678 210 0 339 0 0 0 0 0 0 0 0 8 0
1523822664 214 0 339 0 0 0 0 0 0 0 0 8 0
1524664656 215 0 339 0 0 0 0 0 0 0 0 8 0
1524664693 216 0 339 0 0 0 0 0 0 0 0 8 0
1524668511 221 0 339 0 0 0 0 0 0 0 0 8 0
1524668549 222 0 339 0 0 0 0 0 0 0 0 8 0
1524751777 223 0 339 0 0 0 0 0 0 0 0 8 0
1524751802 840 0 339 0 0 0 0 0 0 0 0 8 0
1524751825 841 0 339 0 0 0 0 0 0 0 0 8 0
1526482231 1049 0 339 0 0 0 0 0 0 0 0 8 0
1526482403 1099 0 339 0 0 0 0 0 0 0 0 8 0
1526482679 1099 0 339 0 0 0 0 0 0 0 0 8 0
1526529673 1099 0 339 0 8 0 0 0 0 0 0 8 0
1526529915 1099 0 339 0 8 0 0 0 0 0 0 8 0
1526530215 1099 0 339 0 8 0 0 0 0 0 0 8 0
1526550851 1103 0 339 0 8 0 0 0 0 0 0 8 0
1526550909 1103 0 339 0 8 0 0 0 0 0 0 8 0
1526553522 1104 0 339 0 8 0 0 0 0 0 0 8 0
1526976183 1161 0 339 0 8 0 0 0 0 0 0 8 0
1527061661 1161 0 339 0 8 0 0 0 0 0 0 8 0
1527063284 1162 0 339 0 8 0 0 0 0 0 0 8 0
1527147957 1166 0 339 0 8 0 0 0 0 0 0 8 0
1527168845 1453 0 339 0 8 0 0 0 0 0 0 8 0
1527177904 1457 0 339 0 8 0 0 0 0 0 0 8 0
1527178206 1457 0 339 0 8 0 0 0 0 0 0 8 0
1527178772 1461 0 339 0 8 0 0 0 0 0 0 8 0
1527178810 1461 0 339 0 8 0 0 0 0 0 0 8 0
1527179099 1462 0 339 0 8 0 0 0 0 0 0 8 0
1528808534 1467 0 339 0 8 0 0 0 0 0 0 8 0
1528835714 1467 0 339 0 8 0 0 0 0 0 0 8 0
1528838506 1478 0 339 0 8 0 0 0 0 0 0 8 0
1528838718 1478 0 339 0 8 0 0 0 0 0 0 8 0
1528839011 1478 0 339 0 8 0 0 0 0 0 0 8 0
1528992056 1478 0 339 0 8 0 0 0 0 0 0 8 23
1528993211 1478 0 339 0 8 0 0 0 0 0 0 8 23
1529413255 1480 0 339 0 8 0 0 0 0 0 0 8 23
1529417711 1480 0 339 0 8 0 0 0 0 0 0 8 23
1529525644 1480 0 339 0 8 0 0 17 0 0 0 8 23
1529527078 1480 0 339 0 8 0 0 34 0 0 0 8 23
1529527611 1480 0 339 0 8 0 0 40 0 0 0 8 23
1529528415 1481 0 339 0 8 0 0 40 0 0 0 8 23
1529939773 1481 0 339 0 224 0 0 40 0 0 0 8 23
1529940318 1481 0 339 0 230 0 0 40 0 0 0 8 23
1529941402 1481 0 339 0 230 0 0 40 0 0 0 8 23
1529953799 1481 0 339 0 230 0 0 40 0 0 0 8 23
1530004596 1481 0 339 0 235 0 0 40 0 0 0 8 23
1530005207 1481 0 339 0 273 0 0 40 0 0 0 8 23
1530083715 1481 0 339 0 274 0 0 40 0 0 0 8 23
1530083980 1481 0 339 0 275 0 0 40 0 0 0 8 23
1530129596 1481 0 339 0 275 0 0 41 0 0 0 8 23
1530187091 1481 0 339 0 275 0 0 41 0 0 0 8 23
1530188871 1481 0 339 0 275 0 0 41 0 0 0 8 23
1530189926 1481 0 339 0 275 0 0 41 0 0 0 8 23
1530191352 1481 0 339 0 289 0 0 41 0 0 0 8 23
1530525270 1493 0 339 0 289 0 0 41 0 0 0 8 23
1530532097 1493 0 339 0 289 0 0 41 0 0 0 8 23
1530532481 1493 0 339 0 289 0 0 41 0 0 0 8 23
1530879099 1493 0 339 0 318 0 0 41 0 0 0 8 23
1530880064 1493 0 339 0 318 0 0 41 0 0 0 8 23
1530880222 1493 0 339 0 318 0 0 41 0 0 0 8 23
1531147141 1493 0 339 0 326 0 0 41 0 0 0 8 23
1531147741 1493 0 339 0 330 0 0 41 0 0 0 8 23
1531150350 1493 0 339 0 330 0 0 41 0 0 0 8 23
1531150645 1493 0 339 0 337 0 0 41 0 0 0 8 23
1531239758 1493 0 339 0 337 0 0 41 0 0 0 8 23
1531239874 1493 0 339 0 337 0 0 41 0 0 0 8 23
1531240117 1493 0 339 0 337 0 406 41 0 0 0 8 23
1531248109 1495 0 339 0 337 0 406 41 0 0 0 8 23
1531251133 1495 0 339 0 337 0 406 41 0 0 0 8 23
1531251444 1495 0 339 0 348 0 406 41 0 0 0 8 23
1531258640 1495 0 339 0 348 0 406 41 0 0 0 8 23
1532004931 1495 0 339 0 348 0 446 41 0 0 0 8 23
1532075669 1495 0 339 0 348 0 446 41 0 0 0 8 23
1532585341 1506 0 339 0 348 0 446 41 0 0 0 8 23
1532705047 1506 0 339 0 348 0 458 41 0 0 0 8 23
1532705094 1506 0 339 0 348 0 470 41 0 0 0 8 23
1532706303 1506 0 339 0 348 0 470 41 0 0 0 8 23
1532706316 1506 0 339 0 348 0 470 41 0 0 0 8 23
1532721316 1506 0 339 0 348 0 470 41 0 0 0 8 23
1532929831 1506 0 339 0 348 0 471 41 0 0 0 8 23
1532933556 1506 0 339 0 355 0 471 41 0 0 0 8 23
1532933574 1506 0 339 0 355 0 471 41 0 0 0 8 23
1532933794 1506 0 339 0 355 0 471 41 0 0 0 8 23
1532934540 1506 0 339 0 355 0 482 41 0 0 0 8 23
1532935034 1506 0 339 0 355 0 482 41 0 0 0 8 23
1532994156 1506 0 339 8 355 0 482 41 0 0 0 8 23
1532994396 1506 0 339 8 355 0 482 41 0 0 0 8 23
1533108452 1506 0 339 32 355 0 482 41 0 0 0 8 23
1533109006 1506 0 339 32 355 0 482 41 0 0 0 8 23
1533234395 1506 0 339 32 355 0 490 41 0 0 0 8 23
1533234870 1506 0 339 32 355 0 490 41 0 0 0 8 23
1533560439 1506 0 339 32 355 0 498 41 0 0 0 8 23
1533560866 1506 0 339 32 355 0 498 41 0 0 0 8 23
1535363690 1506 0 339 52 355 0 498 41 0 0 0 8 23
1535365128 1506 0 339 52 355 0 498 41 0 0 0 8 23
1535471659 1506 0 339 64 355 0 498 41 0 0 0 8 23
1535472486 2000 0 339 64 355 0 498 41 0 0 0 8 23
1535474639 2000 0 339 64 355 0 498 41 0 0 0 8 23
1535475049 2002 0 339 64 355 0 498 41 0 0 0 8 23
1535475582 2002 0 339 64 355 0 498 41 0 0 0 8 23
1535476453 2002 0 339 64 355 0 498 41 0 0 0 8 23
1535476458 2002 0 339 65 355 0 498 41 0 0 0 8 23
1535477323 2002 0 339 65 355 0 498 41 0 0 0 8 23
1535477379 2002 0 339 65 355 0 498 41 0 0 0 8 23
1535535389 2006 0 339 65 355 0 498 41 0 0 0 8 23
1535539179 2006 0 339 65 355 0 498 41 0 0 0 8 23
1535540533 2006 0 339 66 355 0 498 41 0 0 0 8 23
1535540998 2006 0 339 66 355 0 498 41 0 0 0 8 23
1535542019 2006 0 339 66 355 0 498 41 0 0 0 8 23
1535551497 2013 0 339 66 355 0 498 41 0 0 0 8 23
1535551955 2013 0 339 66 355 0 498 41 0 0 0 8 23
1535551983 2013 0 339 66 355 0 498 41 0 0 0 8 23
1535553387 2013 0 339 66 355 0 498 41 0 0 0 8 23
1535553389 2013 0 339 67 355 0 498 41 0 0 0 8 23
1535582634 2013 0 339 67 355 0 498 41 0 0 0 8 23
1535966396 2014 0 339 67 359 0 498 41 0 0 0 8 23
1535967415 2014 0 339 67 359 0 498 41 0 0 0 8 23
1535967655 2014 0 339 67 359 0 498 41 0 0 0 8 23
1535968125 2014 0 339 543 359 0 498 41 0 0 0 8 23
1535968131 2014 0 339 547 359 0 498 41 0 0 0 8 23
1535970807 2014 0 339 547 359 0 498 41 0 0 0 8 23
1535972930 2014 0 339 547 359 0 498 41 0 0 0 8 23
1535973738 2052 0 339 547 359 0 498 41 0 0 0 8 23
1535975118 2052 0 339 547 359 0 498 41 0 0 0 8 23
1535979473 2053 0 339 547 359 0 498 41 0 0 0 8 23
1535982695 2053 0 339 547 359 0 498 41 0 0 0 8 23
1535982787 2053 0 339 551 359 0 498 41 0 0 0 8 23
1535983816 2053 0 339 551 359 0 498 41 0 0 0 8 23
1535990475 2053 0 339 551 359 0 498 41 0 0 0 8 23
1536019383 2053 0 339 561 359 0 498 41 0 0 0 8 23
1536020699 2053 0 339 561 359 0 498 41 0 0 0 8 23
1536043762 2053 0 339 561 359 0 498 41 0 0 0 8 23
1536044870 2053 0 339 561 359 0 498 41 0 0 0 8 23
1536048317 2061 0 339 561 359 0 498 41 0 0 0 8 23
1536048659 2069 0 339 561 359 0 498 41 0 0 0 8 23
1536049122 2070 0 339 561 359 0 498 41 0 0 0 8 23
1536050195 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536065407 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536066338 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536066614 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536066661 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536066989 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536067020 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536067687 2075 0 339 561 359 0 498 41 0 0 0 8 23
1536130164 2079 0 339 561 359 0 498 41 0 0 0 8 23
1536149855 2079 0 339 561 359 0 498 41 0 0 0 8 23
1536150444 2079 0 339 571 359 0 498 41 0 0 0 8 23
1536151059 2079 0 339 571 359 0 498 41 0 0 0 8 23
1536215827 2081 0 339 571 359 0 498 41 0 0 0 8 23
1536240854 2081 0 339 581 359 0 498 41 0 0 0 8 23
1536241805 2081 0 339 581 359 0 498 41 0 0 0 8 23
1536300591 2081 0 339 581 359 0 498 41 0 0 0 8 23
1536302023 2081 0 339 581 359 0 498 41 0 0 0 8 23
