1537773035 0 676 0 0 0
1539086825 108 676 0 0 0
1539089305 173 676 0 0 0
1539089350 6184 676 0 0 0
1539089837 6246 676 0 0 0
1539101065 6246 676 0 0 0
1539109734 6261 676 0 0 0
1539109786 6261 676 0 0 0
1539112758 6261 676 53 0 0
1539115700 6261 676 53 0 0
1539115864 6579 676 53 0 0
1539116403 6608 676 53 0 0
1539166756 6608 676 53 0 0
1539166767 6608 676 53 0 0
1539168176 6609 676 53 0 0
1539168236 6655 676 53 0 0
1539174432 6655 676 53 0 0
1539174442 6655 676 53 0 0
1539174593 6667 676 53 0 0
1539174637 6885 676 53 0 0
1539174677 6886 676 53 0 0
1539175090 6910 676 53 0 0
1539175347 6910 676 53 0 0
1539177352 6910 676 53 0 0
1539187448 6912 676 53 0 0
1539187458 6912 676 53 0 0
1539678166 6912 676 53 0 0
1539678368 6971 676 53 0 0
1539680131 6971 676 53 0 0
1539682543 6971 676 53 77 0
1539684941 6971 676 53 80 0
1540282934 6971 676 53 83 0
1540568609 6971 676 53 84 0
1542313990 6971 676 73 84 0
1542356373 6971 676 73 84 0
1542358383 6971 676 73 88 0
1542380954 7622 676 73 88 0
1542384625 7622 676 73 88 0
1542411148 7622 676 76 88 0
1542412176 7622 676 76 88 0
1542413639 7622 676 79 88 0
1542414402 7622 676 79 88 0
1542418548 7622 676 82 88 0
1542419303 7622 676 82 88 0
1542624239 7622 676 82 88 0
1542625069 7622 676 94 88 0
1542625795 7622 676 94 88 0
1542635818 8739 676 94 88 0
1542652566 8739 676 94 88 0
1542653916 8739 676 98 88 0
1542654853 8739 676 98 88 0
1542736121 8741 676 98 88 0
1542736200 8742 676 98 88 0
1542737208 8779 676 98 88 0
1542739531 8779 676 98 91 0
1542739700 8808 676 98 91 0
1542740602 8815 676 98 91 0
1542740877 8815 676 98 91 0
1542744732 8816 676 98 91 0
1542749413 8817 676 98 91 0
1542809041 8817 676 98 91 0
1542809122 9086 676 98 91 0
1542861893 9086 676 98 91 0
1542880088 9086 676 108 91 0
1542911255 9598 676 108 91 0
1542911357 9598 676 108 91 0
1543385661 9598 676 108 91 0
1543544441 9598 676 111 91 0
1543545949 9598 676 111 91 0
1544408549 9598 676 114 91 0
1544409472 9598 676 114 91 0
