1519977585 0 339 0 0 0 0 0 0 0
1519977994 283 339 0 0 0 0 0 0 0
1519980171 455 339 0 0 0 0 0 0 0
1519980407 464 339 0 0 0 0 0 0 0
1519980858 483 339 0 0 0 0 0 0 0
1519980948 496 339 0 0 0 0 0 0 0
1519982115 500 339 0 0 0 0 0 0 0
1519984631 501 339 0 0 0 0 0 0 0
1519984971 501 339 0 0 0 0 0 8 0
1519985028 501 339 0 0 0 0 0 8 0
1519985539 503 339 0 0 0 0 0 8 0
1520006958 503 339 0 0 0 0 0 9 0
1520007207 503 339 0 0 0 0 0 9 0
1520251330 578 339 0 0 0 0 0 9 0
1520251388 579 339 0 0 0 0 0 9 0
1520262483 582 339 0 0 0 0 0 9 0
1521486168 583 339 0 0 0 0 0 9 0
1523822958 587 339 0 0 0 0 0 9 0
1524137499 738 339 0 0 0 0 0 9 0
1524138313 738 339 0 0 0 0 0 9 0
1524595682 1391 339 0 0 0 0 0 9 0
1524597239 1393 339 0 0 0 0 0 9 0
1526483343 1649 339 0 0 0 0 0 9 0
1526483382 1649 339 0 0 0 0 0 9 0
1526529893 1649 339 0 6 0 0 0 9 0
1526530222 1649 339 0 6 0 0 0 9 0
1526530511 1649 339 0 6 0 0 0 9 0
1526551100 1653 339 0 6 0 0 0 9 0
1526551998 1655 339 0 6 0 0 0 9 0
1526552580 1655 339 0 6 0 0 0 9 0
1526552992 1656 339 0 6 0 0 0 9 0
1526553564 1660 339 0 6 0 0 0 9 0
1527179601 1662 339 0 6 0 0 0 9 0
1527179932 1707 339 0 6 0 0 0 9 0
1527180014 1707 339 0 6 0 0 0 9 0
1527189952 1714 339 0 6 0 0 0 9 0
1530382257 1804 339 0 6 0 0 0 9 0
1530386428 1804 339 0 6 0 0 0 9 0
1530386938 1804 339 0 6 0 15 0 9 0
1530389135 1804 339 0 6 0 15 0 9 0
1530447034 1804 339 0 6 0 20 0 9 0
1530447627 1804 339 0 6 0 20 0 9 0
1530449211 1804 339 0 6 0 25 0 9 0
1530514223 1804 339 0 6 0 25 0 9 0
1530821619 1804 339 0 6 0 51 0 9 0
1530885447 1804 339 0 6 0 51 0 9 0
1530886247 1804 339 0 6 0 64 0 9 0
1530909117 1804 339 0 6 0 64 0 9 0
1530910133 1804 339 0 476 0 64 0 9 0
1530910811 1804 339 0 476 0 64 0 9 0
1531238957 1804 339 0 476 0 64 0 9 0
1531238983 1804 339 0 476 0 64 0 9 0
1531239305 1804 339 0 476 0 1022 0 9 0
1531245585 1804 339 0 476 0 1022 0 9 0
1531293212 1804 339 0 476 0 1035 0 9 0
1531293848 1804 339 0 476 0 1035 0 9 0
1531301120 1804 339 0 476 0 1040 0 9 0
1531301536 1804 339 0 476 0 1040 0 9 0
1531309138 1804 339 0 476 0 1049 0 9 0
1531309677 1804 339 0 476 0 1049 0 9 0
1531855676 1804 339 0 476 0 1075 0 9 0
1531856467 1804 339 0 476 0 1075 0 9 0
1531897586 1974 339 0 476 0 1075 0 9 0
1531898912 1979 339 0 476 0 1075 0 9 0
1531900429 1979 339 0 476 0 1075 0 9 0
1531900636 1979 339 0 476 0 1075 0 9 0
1531902062 1979 339 0 476 0 1075 0 9 0
1531908927 1980 339 0 476 0 1075 0 9 0
1531912931 1980 339 0 476 0 1075 0 9 0
1532427734 1995 339 0 476 0 1075 0 9 0
1532494387 1995 339 0 476 0 1075 0 9 0
1532505136 1996 339 0 476 0 1075 0 9 0
1532505175 1996 339 0 476 0 1075 0 9 0
1532712806 1996 339 0 476 0 1107 0 9 0
1532713678 1996 339 0 476 0 1107 0 9 0
1532934377 1996 339 0 476 0 1115 0 9 0
