1519214496 0 0 0 0 0 339 0 0 0 0 0 0
1519217861 13 0 0 0 0 339 0 0 0 0 0 0
1519217979 26 0 0 0 0 339 0 0 0 0 0 0
1519230049 371 0 0 0 0 339 0 0 0 0 0 0
1519402004 488 0 0 0 0 339 0 0 0 0 0 0
1519635773 499 0 0 0 0 339 0 0 0 0 0 0
1519638332 521 0 0 0 0 339 0 0 0 0 0 0
1519638350 544 0 0 0 0 339 0 0 0 0 0 0
1519638372 545 0 0 0 0 339 0 0 0 0 0 0
1519638911 546 0 0 0 0 339 0 0 0 0 0 0
1519643098 549 0 0 0 0 339 0 0 0 0 0 0
1519643286 553 0 0 0 0 339 0 0 0 0 0 0
1519646175 595 0 0 0 0 339 0 0 0 0 0 0
1519646210 599 0 0 0 0 339 0 0 0 0 0 0
1519646242 604 0 0 0 0 339 0 0 0 0 0 0
1519646418 611 0 0 0 0 339 0 0 0 0 0 0
1519647578 612 0 0 0 0 339 0 0 0 0 0 0
1519715835 674 0 0 0 0 339 0 0 0 0 0 0
1519715858 675 0 0 0 0 339 0 0 0 0 0 0
1519716805 684 0 0 0 0 339 0 0 0 0 0 0
1519716938 685 0 0 0 0 339 0 0 0 0 0 0
1519720377 706 0 0 0 0 339 0 0 0 0 0 0
1519720425 724 0 0 0 0 339 0 0 0 0 0 0
1519721051 725 0 0 0 0 339 0 0 0 0 0 0
1519990938 729 0 0 0 0 339 0 0 0 0 0 0
1519990978 730 0 0 0 0 339 0 0 0 0 0 0
1520239548 758 0 0 0 0 339 0 0 0 0 0 0
1520239903 760 0 0 0 0 339 0 0 0 0 0 0
1520259636 766 0 0 0 0 339 0 0 0 0 0 0
1520262997 769 0 0 0 0 339 0 0 0 0 0 0
1520948046 892 0 0 0 0 339 0 0 0 0 0 0
1520949331 893 0 0 0 0 339 0 0 0 0 0 0
1520949385 938 0 0 0 0 339 0 0 0 0 0 0
1520949421 941 0 0 0 0 339 0 0 0 0 0 0
1520949456 944 0 0 0 0 339 0 0 0 0 0 0
1520955222 1047 0 0 0 0 339 0 0 0 0 0 0
1520956714 1068 0 0 0 0 339 0 0 0 0 0 0
1520956749 1070 0 0 0 0 339 0 0 0 0 0 0
1520958745 1071 0 0 0 0 339 0 0 0 0 0 0
1521024796 1075 0 0 0 0 339 0 0 0 0 0 0
1521024818 1095 0 0 0 0 339 0 0 0 0 0 0
1521025113 1103 0 0 0 0 339 0 0 0 0 0 0
1521025612 1112 0 0 0 0 339 0 0 0 0 0 0
1521025655 1113 0 0 0 0 339 0 0 0 0 0 0
1521026573 1122 0 0 0 0 339 0 0 0 0 0 0
1521027633 1180 0 0 0 0 339 0 0 0 0 0 0
1521032108 1181 0 0 0 0 339 0 0 0 0 0 0
1521036432 1182 0 0 0 0 339 0 0 0 0 0 0
1521036444 1186 0 0 0 0 339 0 0 0 0 0 0
1521036957 1187 0 0 0 0 339 0 0 0 0 0 0
1521058396 1191 0 0 0 0 339 0 0 0 0 0 0
1521061411 1203 0 0 0 0 339 0 0 0 0 0 0
1521061453 1204 0 0 0 0 339 0 0 0 0 0 0
1521106726 1206 0 0 0 0 339 0 0 0 0 0 0
1521106768 1207 0 0 0 0 339 0 0 0 0 0 0
1521106840 1208 0 0 0 0 339 0 0 0 0 0 0
1521106874 1209 0 0 0 0 339 0 0 0 0 0 0
1521465695 1214 0 0 0 0 339 0 0 0 0 0 0
1521469826 1240 0 0 0 0 339 0 0 0 0 0 0
1521478367 1241 0 0 0 0 339 0 0 0 0 0 0
1521485666 1242 0 0 0 0 339 0 0 0 0 0 0
1521794057 1248 0 0 0 0 339 0 0 0 0 0 0
1522062254 1268 0 0 0 0 339 0 0 0 0 0 0
1522062278 1269 0 0 0 0 339 0 0 0 0 0 0
1522308705 1271 0 0 0 0 339 0 0 0 0 0 0
1522308750 1272 0 0 0 0 339 0 0 0 0 0 0
